,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.03333333333333333,4.5082613889953336e-05,0.5145,2.319500484638099e-05
1,Environment,Carbon Emissions,0.1,0.0002254130694497667,0.5586333333333333,0.000377769763090864
2,Environment,Climate Change Vulnerability,0.03333333333333333,7.51376898165889e-06,0.5482,4.1190481557454036e-06
3,Environment,Electronic Waste,0.2,0.0004508261388995334,0.5969333333333333,0.0016146788990825688
4,Environment,Financing Environmental Impact,0.1,0.0005935877495510523,0.5695666666666667,0.001014263387657883
5,Environment,Opportunities in Clean Tech,0.03333333333333333,1.502753796331778e-05,0.5407,8.125389776765923e-06
6,Environment,Opportunities in Green Building,0.03333333333333333,1.502753796331778e-05,0.5313,7.984130919910736e-06
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.16666666666666666,0.00014276161065151892,0.56578,0.0004038583203720819
9,Environment,Product Carbon Footprint,0.03333333333333333,7.51376898165889e-06,0.6341,4.764480911269902e-06
10,Environment,Raw Material Sourcing,0.06666666666666667,0.0003080645282480145,0.59875,0.00036890727257699735
11,Environment,Toxic Emissions and Waste,0.16666666666666666,0.00027049568333972003,0.62418,0.0008441899781349322
12,Environment,Water Stress,0.06666666666666667,3.756884490829445e-05,0.6011,4.516526534875158e-05
13,Governance,Accounting,1.0,0.01577140109250201,0.5924533333333333,0.2803145744576937
14,Governance,Board,0.16666666666666666,0.0010744689643772212,0.6897,0.0037053062236548475
15,Governance,Business Ethics,0.06666666666666667,0.0025847365296906583,0.67225,0.00347517826416909
16,Governance,Ownership and Control,0.9666666666666667,0.010872423716460414,0.5903103448275862,0.18612502160208583
17,Governance,Pay,1.0,0.013299371097536235,0.68658,0.2739324662443929
18,Governance,Tax Transparency,0.2,0.0066496855487681176,0.6047,0.024126389108040484
19,Social,Access to Communications,0.3333333333333333,0.0005560189046427579,0.60652,0.0033723658604392546
20,Social,Access to Finance,0.43333333333333335,0.006048584030235406,0.5941384615384615,0.046718053332732226
21,Social,Access to Health Care,0.23333333333333334,0.004290362088527226,0.5683999999999999,0.017070492677832123
22,Social,Chemical Safety,0.13333333333333333,0.00013524784166986002,0.6285499999999999,0.000340040123526362
23,Social,Community Relations,0.3333333333333333,0.001435129875496848,0.57728,0.008284717745268205
24,Social,Controversial Sourcing,0.03333333333333333,0.00014276161065151892,0.7556,0.0001078706730082877
25,Social,Financial Product Safety,0.06666666666666667,8.265145879824778e-05,0.51105,8.447805603768906e-05
26,Social,Health and Demographic Risk,0.1,0.0035990953422146083,0.6092333333333334,0.00657806655696564
27,Social,Health and Safety,0.4,0.005845712267730617,0.5882583333333333,0.041265467469137194
28,Social,Human Capital Development,0.06666666666666667,0.0007739182051108656,0.5322,0.0008237585375200053
29,Social,Labor Management,0.8,0.011894296297966022,0.58785,0.16780948989022382
30,Social,Opportunities in Nutrition and Health,0.03333333333333333,3.005507592663556e-05,0.5292,1.5905146180375538e-05
31,Social,Privacy and Data Security,0.26666666666666666,0.002449488688020798,0.5857375,0.011478059043196657
32,Social,Product Safety and Quality,0.2,0.0012698269579003523,0.5395333333333333,0.00411068382811502
33,Social,Responsible Investment,0.5,0.00860326548399943,0.5811266666666667,0.07499380489747463
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0003155782972296734,0.50705,0.0003200279512206118
