,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.13333333333333333,0.0002918004085205719,0.577725,0.0006743215640501897
1,Environment,Carbon Emissions,0.03333333333333333,1.2686974283503128e-05,0.5245,6.65431801169739e-06
2,Environment,Climate Change Vulnerability,0.06666666666666667,2.5373948567006256e-05,0.5860000000000001,2.9738267720531337e-05
3,Environment,Electronic Waste,0.1,0.00010149579426802502,0.6194333333333333,0.00018860963448827088
4,Environment,Financing Environmental Impact,0.1,0.0011164537369482753,0.5695666666666667,0.0019076845003235178
5,Environment,Opportunities in Clean Tech,0.03333333333333333,0.00021567856281955316,0.5407,0.00011661739891653239
6,Environment,Opportunities in Green Building,0.06666666666666667,0.0004186701513556032,0.5353,0.0004482282640413088
7,Environment,Opportunities in Renewable Energy,0.03333333333333333,3.806092285050938e-05,0.6826,2.5980385937757703e-05
8,Environment,Packaging Material and Waste,0.06666666666666667,5.074789713401251e-05,0.5325,5.4046510447723326e-05
9,Environment,Product Carbon Footprint,0.0,0.0,0.0,0.0
10,Environment,Raw Material Sourcing,0.0,0.0,0.0,0.0
11,Environment,Toxic Emissions and Waste,0.06666666666666667,3.806092285050938e-05,0.57655,4.388805013892237e-05
12,Environment,Water Stress,0.03333333333333333,1.2686974283503128e-05,0.5542,7.031121147917434e-06
13,Governance,Accounting,1.0,0.027632229989469813,0.5805766666666667,0.4812788393955926
14,Governance,Board,0.1,0.0006216617398916533,0.6808666666666667,0.0012698062699026912
15,Governance,Business Ethics,0.06666666666666667,0.004694180484896157,0.6978,0.006551198284721077
16,Governance,Ownership and Control,0.7,0.008056228670024486,0.6134,0.1037755039900534
17,Governance,Pay,1.0,0.022164144073279962,0.66371,0.44131692188629934
18,Governance,Tax Transparency,0.16666666666666666,0.005417338019055836,0.64116,0.0173669022214892
19,Social,Access to Communications,0.6666666666666666,0.015338551908755282,0.58655,0.1799365524416082
20,Social,Access to Finance,0.4,0.008373403027112064,0.583275,0.05860795980766547
21,Social,Access to Health Care,0.1,0.0013448192740513315,0.5826333333333333,0.0023506096091143224
22,Social,Chemical Safety,0.06666666666666667,8.880881998452189e-05,0.64195,0.00011402164397812766
23,Social,Community Relations,0.26666666666666666,0.002169472602479035,0.5359875000000001,0.009302481572169854
24,Social,Controversial Sourcing,0.03333333333333333,1.2686974283503128e-05,0.5897,7.481508734981795e-06
25,Social,Financial Product Safety,0.03333333333333333,6.343487141751564e-05,0.5189,3.2916354778548866e-05
26,Social,Health and Demographic Risk,0.16666666666666666,0.0016619936311389096,0.5777,0.00480066860354474
27,Social,Health and Safety,0.3333333333333333,0.0021060377310615193,0.57381,0.012084655104604105
28,Social,Human Capital Development,0.03333333333333333,0.0009768970198297407,0.5586,0.0005456946752768931
29,Social,Labor Management,0.6333333333333333,0.005277781301937301,0.5943999999999999,0.059605150911559095
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.16666666666666666,0.0022709683967470596,0.6127,0.006957111683434618
32,Social,Product Safety and Quality,0.16666666666666666,0.0022455944481800535,0.54016,0.006064901485644689
33,Social,Responsible Investment,0.5,0.009439108866926327,0.5751000000000001,0.08142647264053997
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0006089747656081501,0.50705,0.000617561309803225
