,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.03333333333333333,0.0005136483710008805,0.5145,0.000264272086879953
1,Environment,Carbon Emissions,0.03333333333333333,3.668916935720575e-05,0.5245,1.9243469327854414e-05
2,Environment,Climate Change Vulnerability,0.03333333333333333,1.8344584678602875e-05,0.6238,1.1443351922512474e-05
3,Environment,Electronic Waste,0.06666666666666667,0.0006237158790724978,0.5871999999999999,0.0007324919283827414
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0003852362782506604,0.5849,0.0009012987965952451
5,Environment,Opportunities in Clean Tech,0.03333333333333333,3.668916935720575e-05,0.5407,1.983783387144115e-05
6,Environment,Opportunities in Green Building,0.06666666666666667,7.33783387144115e-05,0.5353,7.855884942764895e-05
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.06666666666666667,0.00044027003228646906,0.6144499999999999,0.0005410478426768417
9,Environment,Product Carbon Footprint,0.03333333333333333,1.8344584678602875e-05,0.6341,1.1632301144702082e-05
10,Environment,Raw Material Sourcing,0.1,0.001027296742001761,0.5665333333333333,0.001745993542706193
11,Environment,Toxic Emissions and Waste,0.03333333333333333,3.668916935720575e-05,0.5523,2.0263428235984737e-05
12,Environment,Water Stress,0.0,0.0,0.0,0.0
13,Governance,Accounting,1.0,0.028782653360727915,0.58163,0.5022256402260052
14,Governance,Board,0.16666666666666666,0.0007337833871441151,0.6897,0.0025304520105664807
15,Governance,Business Ethics,0.1,0.0033570589961843264,0.7205,0.007256283020252423
16,Governance,Ownership and Control,0.6666666666666666,0.007447901379512768,0.596105,0.08879462503668918
17,Governance,Pay,1.0,0.014950836513061344,0.6524300000000001,0.2926312279864984
18,Governance,Tax Transparency,0.2,0.010346345758732022,0.6148833333333333,0.038170773407690047
19,Social,Access to Communications,0.16666666666666666,0.00040358086292926326,0.58124,0.001172886703845025
20,Social,Access to Finance,0.3,0.00886043439976519,0.6043999999999999,0.048197218960962726
21,Social,Access to Health Care,0.23333333333333334,0.013208100968594072,0.5676285714285714,0.05248106838861168
22,Social,Chemical Safety,0.06666666666666667,0.0001651012621074259,0.64195,0.0002119735104197241
23,Social,Community Relations,0.36666666666666664,0.0024581743469327855,0.5544181818181818,0.014991422072204287
24,Social,Controversial Sourcing,0.03333333333333333,0.0004586146169650719,0.7556,0.00034652920457880836
25,Social,Financial Product Safety,0.03333333333333333,0.000146756677428823,0.5189,7.615203991781626e-05
26,Social,Health and Demographic Risk,0.1,0.013941884355738185,0.6092333333333334,0.025481582036982683
27,Social,Health and Safety,0.3,0.01601482242442031,0.5788555555555556,0.08343242038450248
28,Social,Human Capital Development,0.03333333333333333,0.0006420604637511006,0.5586,0.0003586549750513648
29,Social,Labor Management,0.4666666666666667,0.005686821250366892,0.6061714285714286,0.048260639859113594
30,Social,Opportunities in Nutrition and Health,0.03333333333333333,5.503375403580863e-05,0.621,3.417596125623716e-05
31,Social,Privacy and Data Security,0.16666666666666666,0.0012474317581449956,0.62174,0.0038778911065453477
32,Social,Product Safety and Quality,0.16666666666666666,0.004421044907543293,0.54016,0.011940358086292926
33,Social,Responsible Investment,0.4666666666666667,0.010749926621661285,0.5746214285714286,0.08647993469327854
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0009172292339301438,0.50705,0.0009301621661285588
