,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.06666666666666667,0.0003153541062743338,0.51115,0.00032238650284425145
1,Environment,Carbon Emissions,0.2,0.0009945783351728989,0.645,0.0038490181571191186
2,Environment,Climate Change Vulnerability,0.1,0.00016980605722464128,0.59,0.0003005567212876151
3,Environment,Electronic Waste,0.3,0.00041238613897412885,0.5747333333333333,0.0021331085424575787
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0007034822370735139,0.566725,0.0015947238832219486
5,Environment,Opportunities in Clean Tech,0.06666666666666667,9.703203269979502e-05,0.5396,0.00010471696968961878
6,Environment,Opportunities in Green Building,0.1,0.00020619306948706443,0.5302333333333333,0.00032799131563307336
7,Environment,Opportunities in Renewable Energy,0.03333333333333333,2.4258008174948756e-05,0.6826,1.655851638022002e-05
8,Environment,Packaging Material and Waste,0.23333333333333334,0.0003153541062743338,0.5797285714285714,0.0012797384986718739
9,Environment,Product Carbon Footprint,0.1,0.0003881281307991801,0.5642,0.0006569456741906922
10,Environment,Raw Material Sourcing,0.03333333333333333,4.851601634989751e-05,0.6338,3.0749451162565044e-05
11,Environment,Toxic Emissions and Waste,0.23333333333333334,0.0010188363433478477,0.5976999999999999,0.004262709376933059
12,Environment,Water Stress,0.0,0.0,0.0,0.0
13,Governance,Accounting,1.0,0.02471891033027278,0.5861999999999999,0.4347067570681771
14,Governance,Board,0.23333333333333334,0.0009945783351728989,0.5888714285714285,0.004099751355416206
15,Governance,Business Ethics,0.06666666666666667,0.003844894295729378,0.6978,0.005365934479119919
16,Governance,Ownership and Control,0.7333333333333333,0.004051087365216442,0.5940136363636364,0.052940825014858035
17,Governance,Pay,1.0,0.013972612708770482,0.6597266666666666,0.2765431562094436
18,Governance,Tax Transparency,0.2,0.0064041141581864715,0.61935,0.023798328623236747
19,Social,Access to Communications,0.3333333333333333,0.002607735878806991,0.6002,0.01565163074459956
20,Social,Access to Finance,0.3,0.0075684985505840114,0.595388888888889,0.040555799483304435
21,Social,Access to Health Care,0.1,0.001928511649908426,0.5826333333333333,0.0033708455128749377
22,Social,Chemical Safety,0.1,0.0003759991267117057,0.6173666666666667,0.0006963879825827502
23,Social,Community Relations,0.36666666666666664,0.00224386575618276,0.5726818181818182,0.014135232331073297
24,Social,Controversial Sourcing,0.03333333333333333,4.851601634989751e-05,0.7556,3.6658701953982564e-05
25,Social,Financial Product Safety,0.03333333333333333,0.00035174111853675694,0.5189,0.0001825184664087232
26,Social,Health and Demographic Risk,0.16666666666666666,0.002571348866544568,0.5777,0.0074273412010139855
27,Social,Health and Safety,0.4,0.004002571348866545,0.5912833333333333,0.028399844748747682
28,Social,Human Capital Development,0.03333333333333333,0.001188642400572489,0.5586,0.0006639756449597923
29,Social,Labor Management,1.0,0.01111016774412653,0.5873933333333333,0.1957811539534489
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.3,0.004111732385653814,0.5840444444444445,0.02161291011195071
32,Social,Product Safety and Quality,0.2,0.0011279973801351171,0.5395333333333333,0.0036515531189734007
33,Social,Responsible Investment,0.4666666666666667,0.009970041359903939,0.5746214285714286,0.08020599172801922
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0004851601634989751,0.50705,0.0004920009218043107
