,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.1,0.00015300137701239311,0.5273333333333333,0.0002420481784336059
1,Environment,Carbon Emissions,0.1,6.800061200550805e-05,0.5719,0.00011666865001785016
2,Environment,Climate Change Vulnerability,0.1,5.950053550481954e-05,0.59,0.00010531594784353058
3,Environment,Electronic Waste,0.06666666666666667,0.00011050099450895058,0.63565,0.00014047991431922888
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0006035054315488839,0.5849,0.0014119613076517688
5,Environment,Opportunities in Clean Tech,0.06666666666666667,0.00015300137701239311,0.5396,0.00016511908607177463
6,Environment,Opportunities in Green Building,0.1,0.00016150145351308162,0.5302333333333333,0.00025690036210325895
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.1,0.00011050099450895058,0.5934333333333334,0.0001967249205242847
9,Environment,Product Carbon Footprint,0.06666666666666667,3.4000306002754026e-05,0.58955,4.008976080784727e-05
10,Environment,Raw Material Sourcing,0.06666666666666667,0.00016150145351308162,0.59875,0.00019339799058191523
11,Environment,Toxic Emissions and Waste,0.1,0.00010200091800826207,0.6134666666666667,0.00018772248950240554
12,Environment,Water Stress,0.03333333333333333,1.7000153001377013e-05,0.5542,9.421484793363141e-06
13,Governance,Accounting,1.0,0.021819696377267394,0.59594,0.3900968957720619
14,Governance,Board,0.2,0.0009690087210784897,0.6636666666666667,0.0038585927273345464
15,Governance,Business Ethics,0.06666666666666667,0.003748533736803631,0.67225,0.005039903609132482
16,Governance,Ownership and Control,0.8,0.00489604406439658,0.5854,0.0687874606871462
17,Governance,Pay,1.0,0.015300137701239312,0.6805366666666667,0.3123691413222719
18,Governance,Tax Transparency,0.23333333333333334,0.003153528381755436,0.6004142857142857,0.013253964435679921
19,Social,Access to Communications,0.4,0.0020060180541624875,0.6063999999999999,0.014597392176529589
20,Social,Access to Finance,0.43333333333333335,0.006213555922003298,0.5986076923076923,0.04835327082943746
21,Social,Access to Health Care,0.23333333333333334,0.013676623089607806,0.5683999999999999,0.054416547948931526
22,Social,Chemical Safety,0.2,0.0003485031365282288,0.5781499999999999,0.0012089225303027727
23,Social,Community Relations,0.4666666666666667,0.003153528381755436,0.5672428571428572,0.02504343029087262
24,Social,Controversial Sourcing,0.03333333333333333,7.650068850619656e-05,0.7556,5.780392023528212e-05
25,Social,Financial Product Safety,0.03333333333333333,0.0002550022950206552,0.5189,0.00013232069088621798
26,Social,Health and Demographic Risk,0.2,0.01286061574554171,0.5698166666666666,0.043969159172432555
27,Social,Health and Safety,0.36666666666666664,0.01371062339561056,0.5795818181818182,0.08741070839637556
28,Social,Human Capital Development,0.03333333333333333,0.0010285092565833092,0.5586,0.0005745252707274366
29,Social,Labor Management,0.8666666666666667,0.007199564796083165,0.5874961538461538,0.10997263230369073
30,Social,Opportunities in Nutrition and Health,0.13333333333333333,0.0001275011475103276,0.589225,0.0003005074545670911
31,Social,Privacy and Data Security,0.2,0.0024565221086989782,0.6080166666666666,0.008961638304744743
32,Social,Product Safety and Quality,0.16666666666666666,0.004760042840385563,0.54016,0.01285592370331333
33,Social,Responsible Investment,0.5333333333333333,0.011568604117437056,0.57376875,0.10620325637930741
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0005270047430426874,0.50705,0.0005344355099195893
