,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.03333333333333333,0.00011016704077557597,0.5145,5.668094247903383e-05
1,Environment,Carbon Emissions,0.13333333333333333,0.00022033408155115193,0.661175,0.0005827175454783315
2,Environment,Climate Change Vulnerability,0.03333333333333333,1.3770880096946996e-05,0.6238,8.590275004475537e-06
3,Environment,Electronic Waste,0.06666666666666667,0.0007573984053320848,0.5871999999999999,0.0008894886872220002
4,Environment,Financing Environmental Impact,0.1,0.0007023148849442968,0.5695666666666667,0.0012000454439043198
5,Environment,Opportunities in Clean Tech,0.03333333333333333,1.3770880096946996e-05,0.5407,7.44591486841924e-06
6,Environment,Opportunities in Green Building,0.1,0.00011016704077557597,0.5302333333333333,0.0001752427117617087
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.1,0.0010052742470771307,0.5821,0.001755510417670793
9,Environment,Product Carbon Footprint,0.03333333333333333,1.3770880096946996e-05,0.5135,7.071346929782282e-06
10,Environment,Raw Material Sourcing,0.06666666666666667,0.0002754176019389399,0.59875,0.00032981257832188053
11,Environment,Toxic Emissions and Waste,0.2,0.00024787584174504595,0.6004666666666667,0.0008930470826390516
12,Environment,Water Stress,0.06666666666666667,8.262528058168197e-05,0.5869500000000001,9.699381687483648e-05
13,Governance,Accounting,0.9666666666666667,0.028423096520098598,0.5785862068965517,0.47691113651073436
14,Governance,Board,0.3,0.0026715507388077172,0.6255999999999999,0.01504189927978297
15,Governance,Business Ethics,0.03333333333333333,0.003360094743655067,0.5786,0.0019441508186788217
16,Governance,Ownership and Control,0.5666666666666667,0.007133315890218544,0.5854,0.07098933307627692
17,Governance,Pay,1.0,0.014459424101794346,0.65732,0.2851340595177438
18,Governance,Tax Transparency,0.23333333333333334,0.006885440048473498,0.6081285714285715,0.029310629742346835
19,Social,Access to Communications,0.4666666666666667,0.0007987110456229258,0.5985571428571428,0.006693038820110993
20,Social,Access to Finance,0.36666666666666664,0.006761502127600975,0.5865363636363636,0.04362453557706873
21,Social,Access to Health Care,0.13333333333333333,0.0003442720024236749,0.56975,0.0007845958935235551
22,Social,Chemical Safety,0.2,0.00023410496164809894,0.6378,0.0008958728672349451
23,Social,Community Relations,0.3,0.0016111929713427985,0.5684222222222223,0.008242541002795489
24,Social,Controversial Sourcing,0.03333333333333333,6.885440048473498e-05,0.7556,5.202638500626575e-05
25,Social,Financial Product Safety,0.03333333333333333,8.262528058168197e-05,0.5189,4.287425809383477e-05
26,Social,Health and Demographic Risk,0.1,0.0026715507388077172,0.6092333333333334,0.004882793285318865
27,Social,Health and Safety,0.3,0.0030158227412313923,0.5914222222222222,0.016052621287026454
28,Social,Human Capital Development,0.03333333333333333,0.0009088780863985018,0.5586,0.0005076992990622031
29,Social,Labor Management,0.6666666666666666,0.008193673657683462,0.595355,0.09756289160940275
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.23333333333333334,0.004558161312089456,0.6051857142857143,0.01930973876640456
32,Social,Product Safety and Quality,0.23333333333333334,0.004750953633446714,0.5407714285714286,0.01798425988404919
33,Social,Responsible Investment,0.5333333333333333,0.00999765895038352,0.57651875,0.0922214054560227
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0009915033669801838,0.50705,0.0010054835644546043
