,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.03333333333333333,0.00054973855457114,0.5145,0.00028284048632685153
1,Environment,Carbon Emissions,0.13333333333333333,0.0015341541057799256,0.6301249999999999,0.0038668354236183022
2,Environment,Climate Change Vulnerability,0.03333333333333333,6.392308774083023e-05,0.6238,3.98752221327299e-05
3,Environment,Electronic Waste,0.16666666666666666,0.00034518467380048324,0.57046,0.0009845702450811183
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0020071849550620693,0.5849,0.004696009920863217
5,Environment,Opportunities in Clean Tech,0.03333333333333333,2.5569235096332093e-05,0.5407,1.3825285416586762e-05
6,Environment,Opportunities in Green Building,0.1,8.949232283716232e-05,0.5302333333333333,0.0001423554379370741
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.1,0.0002940462036078191,0.5543666666666667,0.0004890282412201639
9,Environment,Product Carbon Footprint,0.06666666666666667,0.0005369539370229739,0.5738,0.0006162083381275648
10,Environment,Raw Material Sourcing,0.06666666666666667,0.0004091077615413135,0.5328999999999999,0.00043602705225073186
11,Environment,Toxic Emissions and Waste,0.13333333333333333,0.0015341541057799256,0.640725,0.003931883557703371
12,Environment,Water Stress,0.06666666666666667,0.00010227694038532837,0.6011,0.00012295733773124177
13,Governance,Accounting,1.0,0.029506897301167234,0.5782066666666666,0.5118325419655071
14,Governance,Board,0.23333333333333334,0.0013679540776537669,0.6003857142857143,0.005749100602155486
15,Governance,Business Ethics,0.06666666666666667,0.0019688311024175713,0.6978,0.0027477006865339625
16,Governance,Ownership and Control,0.8666666666666667,0.00776026285173679,0.5977423076923076,0.12060457305769696
17,Governance,Pay,1.0,0.014357125506590471,0.6799966666666666,0.29288392462189494
18,Governance,Tax Transparency,0.13333333333333333,0.004845370050754931,0.6460250000000001,0.01252092074815582
19,Social,Access to Communications,0.26666666666666666,0.0005880924072156382,0.5871375,0.002762328845932574
20,Social,Access to Finance,0.43333333333333335,0.012260448228691238,0.5849923076923077,0.09323948273437399
21,Social,Access to Health Care,0.06666666666666667,0.0004986000843784759,0.5209999999999999,0.0005195412879223718
22,Social,Chemical Safety,0.06666666666666667,0.0006520154949564684,0.64195,0.0008371226939746098
23,Social,Community Relations,0.23333333333333334,0.0014958002531354274,0.5450571428571429,0.00570707628581291
24,Social,Controversial Sourcing,0.0,0.0,0.0,0.0
25,Social,Financial Product Safety,0.03333333333333333,0.0006136616423119703,0.5189,0.0003184290261956814
26,Social,Health and Demographic Risk,0.2,0.0032217236221378435,0.5698166666666666,0.011014750891727073
27,Social,Health and Safety,0.23333333333333334,0.003963231439931474,0.5919714285714285,0.016422838440788044
28,Social,Human Capital Development,0.03333333333333333,0.0010099847863051176,0.5586,0.0005641775016300386
29,Social,Labor Management,0.6666666666666666,0.007236093532261983,0.593715,0.08592354543013846
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.16666666666666666,0.0015852925759725898,0.6055200000000001,0.0047996318030146135
32,Social,Product Safety and Quality,0.16666666666666666,0.0022628773060253903,0.54016,0.006111579028113374
33,Social,Responsible Investment,0.5,0.013756248481826666,0.5761666666666667,0.11888837750418696
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0011889694319794422,0.50705,0.0012057339009703524
