,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.03333333333333333,8.488784193883831e-05,0.5145,4.3674794677532304e-05
1,Environment,Carbon Emissions,0.06666666666666667,0.0002546635258165149,0.69575,0.0003543642961736805
2,Environment,Climate Change Vulnerability,0.06666666666666667,8.488784193883831e-05,0.6109,0.00010371596528087265
3,Environment,Electronic Waste,0.1,8.488784193883831e-05,0.5858333333333333,0.00014919038220750832
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0009762101822966406,0.5849,0.0022839413425012204
5,Environment,Opportunities in Clean Tech,0.06666666666666667,0.0002758854863012245,0.5396,0.00029773561681628146
6,Environment,Opportunities in Green Building,0.06666666666666667,0.00012733176290825746,0.5353,0.00013632138536958044
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.13333333333333333,0.0012520956685978652,0.571125,0.0028604125549118228
9,Environment,Product Carbon Footprint,0.06666666666666667,6.366588145412873e-05,0.5738,7.306296555675812e-05
10,Environment,Raw Material Sourcing,0.06666666666666667,0.0005093270516330298,0.59875,0.0006099191443305533
11,Environment,Toxic Emissions and Waste,0.16666666666666666,0.00036077332824006284,0.59272,0.0010691878355722502
12,Environment,Water Stress,0.0,0.0,0.0,0.0
13,Governance,Accounting,0.8333333333333334,0.024766027885656076,0.593048,0.3671860826383141
14,Governance,Board,0.2,0.0006366588145412873,0.6691333333333334,0.0025560578086203604
15,Governance,Business Ethics,0.06666666666666667,0.003225737993675856,0.6978,0.0045018399439740245
16,Governance,Ownership and Control,0.5666666666666667,0.007470130090617771,0.6046823529411764,0.07678994927951445
17,Governance,Pay,1.0,0.014834150378811995,0.6477733333333333,0.28827501114152926
18,Governance,Tax Transparency,0.13333333333333333,0.004902272871967912,0.6168750000000001,0.012096358311580823
19,Social,Access to Communications,0.3,0.001315761550051994,0.5897111111111112,0.006983272850745953
20,Social,Access to Finance,0.26666666666666666,0.008212898707582607,0.611275,0.040162717259820464
21,Social,Access to Health Care,0.06666666666666667,0.0005729929330871586,0.5209999999999999,0.0005970586362768191
22,Social,Chemical Safety,0.16666666666666666,0.0002758854863012245,0.60866,0.0008396023004605165
23,Social,Community Relations,0.26666666666666666,0.0015279811548990895,0.572425,0.00699723690074489
24,Social,Controversial Sourcing,0.03333333333333333,0.00021221960484709578,0.7556,0.00016035313342246558
25,Social,Financial Product Safety,0.03333333333333333,0.00014855372339296705,0.5189,7.708452706861061e-05
26,Social,Health and Demographic Risk,0.1,0.002143418008955667,0.6092333333333334,0.0039175250949682735
27,Social,Health and Safety,0.3,0.0028437427049510834,0.6111555555555556,0.01564172237431294
28,Social,Human Capital Development,0.03333333333333333,0.0016340909573226375,0.5586,0.0009128032087604253
29,Social,Labor Management,0.6666666666666666,0.006791027355107065,0.5947199999999999,0.08077519577258546
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.16666666666666666,0.005326712081662104,0.58158,0.015489546062265231
32,Social,Product Safety and Quality,0.23333333333333334,0.007639905774495448,0.5386142857142857,0.028804736741580184
33,Social,Responsible Investment,0.4666666666666667,0.010717090044778336,0.5810785714285714,0.08718459922327623
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0014430933129602514,0.50705,0.0014634409286729908
