,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.0,0.0,0.0,0.0
1,Environment,Carbon Emissions,0.1,7.574241088093834e-05,0.6896999999999999,0.0001567186223537495
2,Environment,Climate Change Vulnerability,0.1,0.00014066447735031407,0.59,0.0002489761249100559
3,Environment,Electronic Waste,0.06666666666666667,3.787120544046917e-05,0.55015,4.166968734614823e-05
4,Environment,Financing Environmental Impact,0.13333333333333333,0.0011577768520372002,0.5849,0.0027087347230262335
5,Environment,Opportunities in Clean Tech,0.03333333333333333,5.41017220578131e-05,0.5407,2.9252801116659542e-05
6,Environment,Opportunities in Green Building,0.1,9.197292749828227e-05,0.5302333333333333,0.0001463013357715176
7,Environment,Opportunities in Renewable Energy,0.03333333333333333,1.082034441156262e-05,0.6826,7.385967095332644e-06
8,Environment,Packaging Material and Waste,0.06666666666666667,2.705086102890655e-05,0.512,2.770008169360031e-05
9,Environment,Product Carbon Footprint,0.1,3.787120544046917e-05,0.5642,6.410080232853812e-05
10,Environment,Raw Material Sourcing,0.0,0.0,0.0,0.0
11,Environment,Toxic Emissions and Waste,0.06666666666666667,7.033223867515703e-05,0.66265,9.321131591618561e-05
12,Environment,Water Stress,0.13333333333333333,0.0002867391269064094,0.6029,0.0006915000784474969
13,Governance,Accounting,1.0,0.02151625486239227,0.5942500000000001,0.38358103355929823
14,Governance,Board,0.2,0.0034787407283173822,0.6585,0.013744504617581976
15,Governance,Business Ethics,0.13333333333333333,0.005383121344752403,0.68635,0.014778821339883248
16,Governance,Ownership and Control,0.8,0.006843867840313357,0.5915458333333333,0.09716307611571276
17,Governance,Pay,1.0,0.021256566596514766,0.6805933333333333,0.43401232545431917
18,Governance,Tax Transparency,0.26666666666666666,0.0019314314774639277,0.6104875,0.009432918192786076
19,Social,Access to Communications,0.4666666666666667,0.0005951189426359441,0.6106285714285714,0.005087552816806159
20,Social,Access to Finance,0.5333333333333333,0.02705627120111233,0.57514375,0.248979924473996
21,Social,Access to Health Care,0.1,0.00030837981572953466,0.5243666666666666,0.00048511228812413094
22,Social,Chemical Safety,0.1,0.00014607464955609538,0.5924333333333333,0.0002596184746560483
23,Social,Community Relations,0.43333333333333335,0.002250631637605025,0.5682230769230769,0.01662519084382456
24,Social,Controversial Sourcing,0.0,0.0,0.0,0.0
25,Social,Financial Product Safety,0.03333333333333333,0.00011902378852718882,0.5189,6.176144386675828e-05
26,Social,Health and Demographic Risk,0.16666666666666666,0.008932194311744943,0.5802400000000001,0.02591408213723443
27,Social,Health and Safety,0.3333333333333333,0.009494852221146198,0.59653,0.056639641954803414
28,Social,Human Capital Development,0.03333333333333333,0.002878211613475657,0.5586,0.001607769007287502
29,Social,Labor Management,0.8333333333333334,0.011182825949349967,0.588572,0.16454745586652023
30,Social,Opportunities in Nutrition and Health,0.03333333333333333,1.082034441156262e-05,0.5259,5.690419126040782e-06
31,Social,Privacy and Data Security,0.23333333333333334,0.0016230516617343931,0.5974857142857142,0.006788251270037925
32,Social,Product Safety and Quality,0.2,0.0011794175408603256,0.5437833333333333,0.0038480856105649838
33,Social,Responsible Investment,0.4666666666666667,0.010311788224219177,0.5744428571428571,0.08292946325681545
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.00044904429307984875,0.50705,0.00045537581761227465
