,Pillar,Key_issue,Doc_word,Count,Similarity,Weight
0,Environment,Biodiversity and Land Use,0.06666666666666667,0.0003699798360989326,0.5298,0.00039203063433042903
1,Environment,Carbon Emissions,0.03333333333333333,5.5496975414839894e-05,0.5245,2.910816360508352e-05
2,Environment,Climate Change Vulnerability,0.06666666666666667,3.699798360989326e-05,0.5860000000000001,4.3361636790794906e-05
3,Environment,Electronic Waste,0.03333333333333333,0.00027748487707419944,0.5874,0.00016299461679338475
4,Environment,Financing Environmental Impact,0.06666666666666667,0.0002404868934643062,0.5820000000000001,0.00027992674399245245
5,Environment,Opportunities in Clean Tech,0.03333333333333333,1.849899180494663e-05,0.5407,1.0002404868934643e-05
6,Environment,Opportunities in Green Building,0.06666666666666667,9.249495902473315e-05,0.5353,9.90251031318793e-05
7,Environment,Opportunities in Renewable Energy,0.0,0.0,0.0,0.0
8,Environment,Packaging Material and Waste,0.03333333333333333,5.5496975414839894e-05,0.5136,2.8503246573061768e-05
9,Environment,Product Carbon Footprint,0.0,0.0,0.0,0.0
10,Environment,Raw Material Sourcing,0.03333333333333333,3.699798360989326e-05,0.5637,2.085576336089683e-05
11,Environment,Toxic Emissions and Waste,0.03333333333333333,5.5496975414839894e-05,0.5523,3.065097952161607e-05
12,Environment,Water Stress,0.0,0.0,0.0,0.0
13,Governance,Accounting,1.0,0.018424995837726842,0.5951266666666667,0.3289561906876075
14,Governance,Board,0.16666666666666666,0.001257931442736371,0.61044,0.003839458349519951
15,Governance,Business Ethics,0.03333333333333333,0.001849899180494663,0.5786,0.001070351665834212
16,Governance,Ownership and Control,0.7666666666666667,0.009841463640231607,0.5932086956521739,0.13427496161459201
17,Governance,Pay,1.0,0.017574042214699298,0.66132,0.34866196792274823
18,Governance,Tax Transparency,0.2,0.0062341602382670145,0.6148666666666667,0.02299906395101467
19,Social,Access to Communications,0.3333333333333333,0.0014614203525907838,0.60692,0.008869652403943985
20,Social,Access to Finance,0.3,0.007288602771148973,0.6016666666666667,0.03946778400577169
21,Social,Access to Health Care,0.1,0.0009434485820522782,0.5826333333333333,0.001649053776569177
22,Social,Chemical Safety,0.06666666666666667,0.0001849899180494663,0.61635,0.00022803707197957708
23,Social,Community Relations,0.26666666666666666,0.0018868971641045563,0.5697,0.008599722515122926
24,Social,Controversial Sourcing,0.0,0.0,0.0,0.0
25,Social,Financial Product Safety,0.03333333333333333,0.00016649092624451968,0.5189,8.639214162828127e-05
26,Social,Health and Demographic Risk,0.1,0.0021643820411787556,0.6092333333333334,0.003955841056662412
27,Social,Health and Safety,0.36666666666666664,0.0029228407051815676,0.5997272727272728,0.019281980132082804
28,Social,Human Capital Development,0.03333333333333333,0.00044397580331871915,0.5586,0.0002480048837338365
29,Social,Labor Management,0.5666666666666667,0.006400651164511534,0.5937588235294118,0.06460753278946298
30,Social,Opportunities in Nutrition and Health,0.0,0.0,0.0,0.0
31,Social,Privacy and Data Security,0.23333333333333334,0.002460365910057902,0.6051857142857143,0.010422848104778289
32,Social,Product Safety and Quality,0.23333333333333334,0.003847790295428899,0.5427285714285714,0.01461814011136393
33,Social,Responsible Investment,0.4666666666666667,0.009193998927058475,0.5836499999999999,0.0751250846328875
34,Social,Supply Chain Labor Standards,0.06666666666666667,0.0007214606803929186,0.50705,0.0007316332759864587
